reporting_period,firm_name,product_group,complaints_opened,denominator,complaint_rate_per_1k,denominator_unit
2025H2,Skipton Building Society,Home finance,704.0,3.32,212.0482,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,Society Of Lloyd's,Insurance & pure protection,5669.0,0.65,8721.5385,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,St. James's Place UK PLC,Decumulation & pensions,601.0,0.94,639.3617,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,St. James's Place UK PLC,Insurance & pure protection,3.0,0.35,8.5714,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,St. James's Place UK PLC,Investments,236.0,1.27,185.8268,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,Starling Bank Limited,Banking and credit cards,17323.0,3.62,4785.3591,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,Starr International (europe) Limited,Insurance & pure protection,1075.0,3.38,318.0473,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,Swift 1st Limited,Home finance,636.0,108.48,5.8628,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,TSB Bank PLC,Banking and credit cards,32154.0,3.48,9239.6552,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,TSB Bank PLC,Home finance,1523.0,6.36,239.4654,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,Telefonica Seguros Y Reaseguros Compania Aseguradora S.a.u.,Insurance & pure protection,2771.0,4.14,669.3237,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,Tesco Personal Finance Limited,Insurance & pure protection,4861.0,2.88,1687.8472,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,Tesco Underwriting Limited,Insurance & pure protection,2672.0,1.43,1868.5315,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,The Co-operative Bank P.l.c.,Banking and credit cards,8554.0,2.48,3449.1935,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,The Co-operative Bank P.l.c.,Home finance,1067.0,7.99,133.5419,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,The Mortgage Works (uk) PLC,Home finance,1481.0,5.18,285.9073,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,The National Farmers' Union Mutual Insurance Society Limited,Decumulation & pensions,74.0,0.71,104.2254,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,The National Farmers' Union Mutual Insurance Society Limited,Insurance & pure protection,4939.0,2.9,1703.1034,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,The National Farmers' Union Mutual Insurance Society Limited,Investments,63.0,0.98,64.2857,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,The Prudential Assurance Company Limited,Decumulation & pensions,6508.0,2.84,2291.5493,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,The Prudential Assurance Company Limited,Home finance,34.0,5.01,6.7864,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,The Prudential Assurance Company Limited,Insurance & pure protection,750.0,0.49,1530.6122,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,The Prudential Assurance Company Limited,Investments,2600.0,4.27,608.8993,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,The Royal Bank Of Scotland PLC,Banking and credit cards,18544.0,2.83,6552.6502,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,The Royal Bank Of Scotland PLC,Decumulation & pensions,6.0,1.49,4.0268,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,The Royal Bank Of Scotland PLC,Home finance,1206.0,10.62,113.5593,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,The Royal Bank Of Scotland PLC,Investments,102.0,1.62,62.963,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,Topaz Finance Limited,Home finance,3173.0,24.13,131.4961,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,Tradex Insurance Company PLC,Insurance & pure protection,3950.0,1.99,1984.9246,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,Trading 212 UK Limited,Banking and credit cards,513.0,0.57,900.0,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,Trading 212 UK Limited,Investments,1691.0,0.53,3190.566,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,U K Insurance Limited,Insurance & pure protection,37282.0,4.54,8211.8943,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,U.s. Bank Europe Dac,Banking and credit cards,1747.0,22.25,78.5169,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,UK Mortgage Lending LTD,Home finance,682.0,12.16,56.0855,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,Ubs Ag,Banking and credit cards,66.0,4.54,14.5374,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,Ubs Ag,Home finance,14.0,30.11,0.465,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,Ubs Ag,Investments,462.0,7.34,62.9428,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,Utility Warehouse Limited,Insurance & pure protection,2188.0,11.93,183.4032,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,"Vanguard Asset Management, Ltd.",Decumulation & pensions,569.0,3.23,176.161,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,"Vanguard Asset Management, Ltd.",Investments,1075.0,1.25,860.0,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,Vanquis Bank Limited,Banking and credit cards,18304.0,12.95,1413.4363,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,Vodafone Limited,Insurance & pure protection,252.0,0.75,336.0,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,Wesleyan Assurance Society,Decumulation & pensions,440.0,5.49,80.1457,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,Wesleyan Assurance Society,Insurance & pure protection,87.0,0.12,725.0,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,Wesleyan Assurance Society,Investments,217.0,3.67,59.1281,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,Yorkshire Building Society,Banking and credit cards,1832.0,0.52,3523.0769,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,Yorkshire Building Society,Home finance,532.0,8.21,64.799,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,Yorkshire Building Society,Insurance & pure protection,9.0,0.25,36.0,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,Zempler Bank Limited,Banking and credit cards,1519.0,3.05,498.0328,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,Zopa Bank Limited,Banking and credit cards,6387.0,4.51,1416.1863,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,Zopa Bank Limited,Investments,4.0,1.94,2.0619,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,Zurich Assurance LTD,Decumulation & pensions,764.0,2.76,276.8116,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,Zurich Assurance LTD,Insurance & pure protection,1851.0,0.6,3085.0,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,Zurich Assurance LTD,Investments,278.0,4.14,67.1498,thousands of relevant accounts/policies (FCA Context - Provision)
2025H2,Zurich Insurance Company LTD,Insurance & pure protection,3407.0,0.88,3871.5909,thousands of relevant accounts/policies (FCA Context - Provision)
